video,label,frame,verdict,score
test/attack/13.mp4,attack,108,spoof,0.02
test/attack/13.mp4,attack,130,spoof,0.0708
test/attack/13.mp4,attack,152,spoof,0.0069
test/attack/13.mp4,attack,173,spoof,0.0736
test/attack/13.mp4,attack,195,spoof,0.0475
test/attack/13.mp4,attack,217,spoof,0.0418
test/attack/13.mp4,attack,239,spoof,0.0079
test/attack/13.mp4,attack,260,spoof,0.1901
test/attack/13.mp4,attack,282,spoof,0.2937
test/attack/13.mp4,attack,304,spoof,0.022
test/attack/13.mp4,attack,326,spoof,0.0032
test/attack/13.mp4,attack,347,spoof,0.0047
test/attack/13.mp4,attack,369,spoof,0.0202
test/attack/13.mp4,attack,391,spoof,0.0184
test/attack/13.mp4,attack,413,spoof,0.0003
test/attack/14.mp4,attack,0,spoof,0.0108
test/attack/14.mp4,attack,21,spoof,0.0001
test/attack/14.mp4,attack,42,spoof,0.0004
test/attack/14.mp4,attack,63,spoof,0.0
test/attack/14.mp4,attack,85,spoof,0.0002
test/attack/14.mp4,attack,106,spoof,0.0065
test/attack/14.mp4,attack,127,spoof,0.0037
test/attack/14.mp4,attack,149,spoof,0.0691
test/attack/14.mp4,attack,170,spoof,0.0093
test/attack/14.mp4,attack,191,spoof,0.0535
test/attack/14.mp4,attack,213,spoof,0.0019
test/attack/14.mp4,attack,234,spoof,0.1008
test/attack/14.mp4,attack,255,spoof,0.0002
test/attack/14.mp4,attack,277,spoof,0.0015
test/attack/14.mp4,attack,298,spoof,0.0035
test/attack/14.mp4,attack,319,spoof,0.0002
test/attack/14.mp4,attack,341,spoof,0.0008
test/attack/14.mp4,attack,362,spoof,0.0034
test/attack/14.mp4,attack,383,spoof,0.0002
test/attack/14.mp4,attack,405,spoof,0.0117
test/attack/15.mp4,attack,0,spoof,0.0008
test/attack/15.mp4,attack,22,spoof,0.0002
test/attack/15.mp4,attack,44,spoof,0.0006
test/attack/15.mp4,attack,66,spoof,0.0912
test/attack/15.mp4,attack,88,spoof,0.3001
test/attack/15.mp4,attack,110,spoof,0.2451
test/attack/15.mp4,attack,132,spoof,0.1998
test/attack/15.mp4,attack,154,spoof,0.3811
test/attack/15.mp4,attack,176,spoof,0.0375
test/attack/15.mp4,attack,198,spoof,0.0656
test/attack/15.mp4,attack,221,spoof,0.0107
test/attack/15.mp4,attack,243,spoof,0.007
test/attack/15.mp4,attack,265,spoof,0.0286
test/attack/15.mp4,attack,287,spoof,0.0124
test/attack/15.mp4,attack,309,spoof,0.001
test/attack/15.mp4,attack,331,spoof,0.0589
test/attack/15.mp4,attack,353,spoof,0.013
test/attack/15.mp4,attack,375,spoof,0.0066
test/attack/15.mp4,attack,397,spoof,0.0043
test/attack/16.mp4,attack,0,spoof,0.0
test/attack/16.mp4,attack,21,spoof,0.0
test/attack/16.mp4,attack,43,spoof,0.0002
test/attack/16.mp4,attack,65,spoof,0.0007
test/attack/16.mp4,attack,87,spoof,0.0001
test/attack/16.mp4,attack,108,spoof,0.0
test/attack/16.mp4,attack,130,spoof,0.0
test/attack/16.mp4,attack,152,spoof,0.0001
test/attack/16.mp4,attack,174,spoof,0.0
test/attack/16.mp4,attack,196,spoof,0.0005
test/attack/16.mp4,attack,217,spoof,0.252
test/attack/16.mp4,attack,239,spoof,0.375
test/attack/16.mp4,attack,261,spoof,0.7049
test/attack/16.mp4,attack,283,real,0.892
test/attack/16.mp4,attack,305,spoof,0.2809
test/attack/16.mp4,attack,326,spoof,0.5416
test/attack/16.mp4,attack,348,spoof,0.8243
test/attack/16.mp4,attack,370,spoof,0.7929
test/attack/16.mp4,attack,392,spoof,0.8028
test/attack/16.mp4,attack,414,spoof,0.7964
test/attack/17.mp4,attack,0,spoof,0.0004
test/attack/17.mp4,attack,18,spoof,0.0407
test/attack/17.mp4,attack,36,spoof,0.0241
test/attack/17.mp4,attack,54,spoof,0.4922
test/attack/17.mp4,attack,72,spoof,0.499
test/attack/17.mp4,attack,90,spoof,0.4999
test/attack/17.mp4,attack,108,spoof,0.4904
test/attack/17.mp4,attack,126,spoof,0.4981
test/attack/17.mp4,attack,144,spoof,0.4702
test/attack/17.mp4,attack,162,spoof,0.1498
test/attack/17.mp4,attack,180,real,0.9966
test/attack/17.mp4,attack,198,real,0.9986
test/attack/17.mp4,attack,216,real,0.9975
test/attack/17.mp4,attack,234,real,0.9994
test/attack/17.mp4,attack,252,real,0.9969
test/attack/17.mp4,attack,270,real,0.9983
test/attack/17.mp4,attack,288,real,0.9866
test/attack/17.mp4,attack,306,real,0.8516
test/attack/17.mp4,attack,324,real,0.8641
test/attack/17.mp4,attack,342,spoof,0.7788
test/attack/18.mp4,attack,0,spoof,0.0
test/attack/18.mp4,attack,28,spoof,0.0
test/attack/18.mp4,attack,56,spoof,0.1437
test/attack/18.mp4,attack,84,spoof,0.4981
test/attack/18.mp4,attack,112,spoof,0.0412
test/attack/18.mp4,attack,140,spoof,0.0013
test/attack/18.mp4,attack,168,real,0.9663
test/attack/18.mp4,attack,196,spoof,0.6626
test/attack/18.mp4,attack,224,spoof,0.0751
test/attack/18.mp4,attack,252,spoof,0.0505
test/attack/18.mp4,attack,280,spoof,0.2425
test/attack/18.mp4,attack,308,spoof,0.2014
test/attack/18.mp4,attack,336,spoof,0.0767
test/attack/18.mp4,attack,364,spoof,0.0039
test/attack/18.mp4,attack,392,spoof,0.2991
test/attack/18.mp4,attack,420,spoof,0.7412
test/attack/18.mp4,attack,448,spoof,0.3874
test/attack/18.mp4,attack,476,spoof,0.3413
test/attack/18.mp4,attack,504,spoof,0.0555
test/attack/18.mp4,attack,533,spoof,0.0036
test/attack/19.mp4,attack,0,spoof,0.0
test/attack/19.mp4,attack,20,spoof,0.0
test/attack/19.mp4,attack,40,spoof,0.0
test/attack/19.mp4,attack,60,spoof,0.0
test/attack/19.mp4,attack,81,spoof,0.0
test/attack/19.mp4,attack,101,spoof,0.0
test/attack/19.mp4,attack,121,spoof,0.0
test/attack/19.mp4,attack,142,spoof,0.0
test/attack/19.mp4,attack,162,spoof,0.0
test/attack/19.mp4,attack,182,real,0.9914
test/attack/19.mp4,attack,203,real,0.9902
test/attack/19.mp4,attack,223,real,0.9889
test/attack/19.mp4,attack,243,real,0.96
test/attack/19.mp4,attack,264,real,0.8802
test/attack/19.mp4,attack,284,spoof,0.3769
test/attack/19.mp4,attack,304,spoof,0.4611
test/attack/19.mp4,attack,325,real,0.8913
test/attack/19.mp4,attack,345,spoof,0.6634
test/attack/19.mp4,attack,365,spoof,0.54
test/attack/19.mp4,attack,386,real,0.9357
test/attack/2.mp4,attack,0,spoof,0.0003
test/attack/2.mp4,attack,22,spoof,0.0051
test/attack/2.mp4,attack,44,spoof,0.0275
test/attack/2.mp4,attack,66,spoof,0.0236
test/attack/2.mp4,attack,88,spoof,0.0597
test/attack/2.mp4,attack,110,spoof,0.114
test/attack/2.mp4,attack,132,spoof,0.0125
test/attack/2.mp4,attack,154,spoof,0.0457
test/attack/2.mp4,attack,176,spoof,0.2095
test/attack/2.mp4,attack,198,spoof,0.1962
test/attack/2.mp4,attack,220,spoof,0.4938
test/attack/2.mp4,attack,242,spoof,0.4161
test/attack/2.mp4,attack,264,spoof,0.5551
test/attack/2.mp4,attack,286,spoof,0.3163
test/attack/2.mp4,attack,308,spoof,0.1283
test/attack/2.mp4,attack,330,spoof,0.0852
test/attack/2.mp4,attack,352,spoof,0.01
test/attack/2.mp4,attack,374,spoof,0.0027
test/attack/2.mp4,attack,396,spoof,0.0004
test/attack/2.mp4,attack,419,spoof,0.001
test/attack/20.mp4,attack,0,spoof,0.1158
test/attack/20.mp4,attack,14,spoof,0.0052
test/attack/20.mp4,attack,28,spoof,0.3307
test/attack/20.mp4,attack,43,spoof,0.1026
test/attack/20.mp4,attack,57,spoof,0.0148
test/attack/20.mp4,attack,72,spoof,0.5478
test/attack/20.mp4,attack,86,real,0.8851
test/attack/20.mp4,attack,100,real,0.9258
test/attack/20.mp4,attack,115,spoof,0.574
test/attack/20.mp4,attack,129,spoof,0.7361
test/attack/20.mp4,attack,144,spoof,0.1312
test/attack/20.mp4,attack,158,spoof,0.1856
test/attack/20.mp4,attack,173,spoof,0.329
test/attack/20.mp4,attack,187,spoof,0.306
test/attack/20.mp4,attack,201,spoof,0.7231
test/attack/20.mp4,attack,216,spoof,0.1244
test/attack/20.mp4,attack,230,spoof,0.0981
test/attack/20.mp4,attack,245,spoof,0.0469
test/attack/20.mp4,attack,259,spoof,0.1642
test/attack/20.mp4,attack,274,spoof,0.0742
test/attack/21.mp4,attack,0,spoof,0.0
test/attack/21.mp4,attack,25,spoof,0.0
test/attack/21.mp4,attack,50,spoof,0.0
test/attack/21.mp4,attack,76,spoof,0.0
test/attack/21.mp4,attack,101,spoof,0.0
test/attack/21.mp4,attack,127,spoof,0.0
test/attack/21.mp4,attack,152,spoof,0.0
test/attack/21.mp4,attack,178,spoof,0.0
test/attack/21.mp4,attack,203,spoof,0.0
test/attack/21.mp4,attack,229,spoof,0.0003
test/attack/21.mp4,attack,254,spoof,0.0
test/attack/21.mp4,attack,280,spoof,0.0014
test/attack/21.mp4,attack,305,spoof,0.0007
test/attack/21.mp4,attack,331,spoof,0.0001
test/attack/21.mp4,attack,356,spoof,0.0
test/attack/21.mp4,attack,382,spoof,0.0
test/attack/21.mp4,attack,407,spoof,0.0
test/attack/21.mp4,attack,433,spoof,0.0
test/attack/21.mp4,attack,458,spoof,0.0
test/attack/21.mp4,attack,484,spoof,0.0
test/attack/22.mp4,attack,0,spoof,0.0002
test/attack/22.mp4,attack,10,spoof,0.0
test/attack/22.mp4,attack,20,spoof,0.0
test/attack/22.mp4,attack,31,spoof,0.2643
test/attack/22.mp4,attack,41,spoof,0.1499
test/attack/22.mp4,attack,52,spoof,0.5105
test/attack/22.mp4,attack,62,spoof,0.3389
test/attack/22.mp4,attack,72,real,0.9454
test/attack/22.mp4,attack,83,real,0.9512
test/attack/22.mp4,attack,93,spoof,0.129
test/attack/22.mp4,attack,104,spoof,0.3772
test/attack/22.mp4,attack,114,spoof,0.837
test/attack/22.mp4,attack,125,spoof,0.4873
test/attack/22.mp4,attack,135,spoof,0.1771
test/attack/22.mp4,attack,145,spoof,0.051
test/attack/22.mp4,attack,156,spoof,0.075
test/attack/22.mp4,attack,166,spoof,0.0608
test/attack/22.mp4,attack,177,spoof,0.0286
test/attack/22.mp4,attack,187,spoof,0.0092
test/attack/22.mp4,attack,198,spoof,0.0378
test/attack/23.mp4,attack,0,spoof,0.0
test/attack/23.mp4,attack,27,spoof,0.0219
test/attack/23.mp4,attack,54,spoof,0.0378
test/attack/23.mp4,attack,81,spoof,0.3123
test/attack/23.mp4,attack,108,spoof,0.2464
test/attack/23.mp4,attack,135,spoof,0.0476
test/attack/23.mp4,attack,162,spoof,0.1865
test/attack/23.mp4,attack,189,spoof,0.4661
test/attack/23.mp4,attack,216,spoof,0.3894
test/attack/23.mp4,attack,243,spoof,0.0081
test/attack/23.mp4,attack,270,spoof,0.0229
test/attack/23.mp4,attack,297,spoof,0.2413
test/attack/23.mp4,attack,324,spoof,0.3892
test/attack/23.mp4,attack,351,spoof,0.0473
test/attack/23.mp4,attack,378,spoof,0.0011
test/attack/23.mp4,attack,405,spoof,0.0002
test/attack/23.mp4,attack,432,spoof,0.0006
test/attack/23.mp4,attack,459,spoof,0.0
test/attack/23.mp4,attack,486,spoof,0.0015
test/attack/24.mp4,attack,0,spoof,0.0
test/attack/24.mp4,attack,12,spoof,0.0
test/attack/24.mp4,attack,25,spoof,0.0
test/attack/24.mp4,attack,38,spoof,0.0
test/attack/24.mp4,attack,51,spoof,0.0
test/attack/24.mp4,attack,64,spoof,0.0
test/attack/24.mp4,attack,77,spoof,0.0
test/attack/24.mp4,attack,89,spoof,0.0
test/attack/24.mp4,attack,102,spoof,0.0
test/attack/24.mp4,attack,115,spoof,0.0
test/attack/24.mp4,attack,128,spoof,0.0
test/attack/24.mp4,attack,141,spoof,0.0001
test/attack/24.mp4,attack,154,spoof,0.0
test/attack/24.mp4,attack,166,spoof,0.0
test/attack/24.mp4,attack,179,spoof,0.0
test/attack/24.mp4,attack,192,spoof,0.0
test/attack/24.mp4,attack,205,spoof,0.0
test/attack/24.mp4,attack,218,spoof,0.0
test/attack/24.mp4,attack,231,spoof,0.0
test/attack/24.mp4,attack,244,spoof,0.0
test/attack/25.mp4,attack,0,spoof,0.0
test/attack/25.mp4,attack,24,spoof,0.1232
test/attack/25.mp4,attack,48,spoof,0.004
test/attack/25.mp4,attack,72,spoof,0.0002
test/attack/25.mp4,attack,96,spoof,0.0003
test/attack/25.mp4,attack,120,spoof,0.0
test/attack/25.mp4,attack,144,spoof,0.0001
test/attack/25.mp4,attack,169,spoof,0.0221
test/attack/25.mp4,attack,193,spoof,0.7196
test/attack/25.mp4,attack,217,real,0.988
test/attack/25.mp4,attack,241,real,0.9848
test/attack/25.mp4,attack,265,spoof,0.1852
test/attack/25.mp4,attack,289,spoof,0.2553
test/attack/25.mp4,attack,314,real,0.9857
test/attack/25.mp4,attack,338,real,0.9893
test/attack/25.mp4,attack,362,real,0.9599
test/attack/25.mp4,attack,386,real,0.9661
test/attack/25.mp4,attack,410,real,0.9754
test/attack/25.mp4,attack,434,spoof,0.7716
test/attack/25.mp4,attack,459,real,0.8881
test/attack/26.mp4,attack,0,spoof,0.0
test/attack/26.mp4,attack,12,spoof,0.0001
test/attack/26.mp4,attack,25,spoof,0.0043
test/attack/26.mp4,attack,38,spoof,0.0007
test/attack/26.mp4,attack,50,spoof,0.2624
test/attack/26.mp4,attack,63,spoof,0.0014
test/attack/26.mp4,attack,76,spoof,0.0001
test/attack/26.mp4,attack,88,spoof,0.0
test/attack/26.mp4,attack,101,spoof,0.0002
test/attack/26.mp4,attack,114,spoof,0.0001
test/attack/26.mp4,attack,126,spoof,0.0001
test/attack/26.mp4,attack,139,spoof,0.0
test/attack/26.mp4,attack,152,spoof,0.0012
test/attack/26.mp4,attack,164,real,0.9541
test/attack/26.mp4,attack,177,spoof,0.2648
test/attack/26.mp4,attack,190,spoof,0.5161
test/attack/26.mp4,attack,202,spoof,0.7848
test/attack/26.mp4,attack,215,spoof,0.7522
test/attack/26.mp4,attack,228,spoof,0.4367
test/attack/27.mp4,attack,0,spoof,0.0
test/attack/27.mp4,attack,11,spoof,0.0
test/attack/27.mp4,attack,23,spoof,0.0
test/attack/27.mp4,attack,35,spoof,0.0
test/attack/27.mp4,attack,47,spoof,0.0
test/attack/27.mp4,attack,59,spoof,0.001
test/attack/27.mp4,attack,71,spoof,0.0
test/attack/27.mp4,attack,83,spoof,0.272
test/attack/27.mp4,attack,95,real,0.9877
test/attack/27.mp4,attack,107,real,0.9997
test/attack/27.mp4,attack,118,real,0.9898
test/attack/27.mp4,attack,130,real,0.8792
test/attack/27.mp4,attack,142,spoof,0.7126
test/attack/27.mp4,attack,154,real,0.9036
test/attack/27.mp4,attack,166,real,0.9172
test/attack/27.mp4,attack,178,real,0.9773
test/attack/27.mp4,attack,190,real,0.9942
test/attack/27.mp4,attack,202,real,0.9882
test/attack/27.mp4,attack,214,spoof,0.83
test/attack/27.mp4,attack,226,real,0.9041
test/attack/28.mp4,attack,0,spoof,0.0
test/attack/28.mp4,attack,24,spoof,0.0001
test/attack/28.mp4,attack,49,spoof,0.0001
test/attack/28.mp4,attack,74,spoof,0.0001
test/attack/28.mp4,attack,98,spoof,0.032
test/attack/28.mp4,attack,123,spoof,0.0003
test/attack/28.mp4,attack,148,real,0.9057
test/attack/28.mp4,attack,172,spoof,0.4537
test/attack/28.mp4,attack,197,real,0.8703
test/attack/28.mp4,attack,222,spoof,0.6435
test/attack/28.mp4,attack,246,spoof,0.8288
test/attack/28.mp4,attack,271,spoof,0.5309
test/attack/28.mp4,attack,296,spoof,0.4232
test/attack/28.mp4,attack,320,spoof,0.8315
test/attack/28.mp4,attack,345,real,0.93
test/attack/28.mp4,attack,370,real,0.9287
test/attack/28.mp4,attack,394,spoof,0.8412
test/attack/28.mp4,attack,419,spoof,0.66
test/attack/28.mp4,attack,444,spoof,0.754
test/attack/29.mp4,attack,0,spoof,0.0
test/attack/29.mp4,attack,12,spoof,0.0
test/attack/29.mp4,attack,25,spoof,0.0009
test/attack/29.mp4,attack,37,spoof,0.0146
test/attack/29.mp4,attack,50,spoof,0.0
test/attack/29.mp4,attack,62,spoof,0.0
test/attack/29.mp4,attack,75,spoof,0.0
test/attack/29.mp4,attack,87,spoof,0.0
test/attack/29.mp4,attack,100,spoof,0.0
test/attack/29.mp4,attack,112,spoof,0.0013
test/attack/29.mp4,attack,125,spoof,0.0002
test/attack/29.mp4,attack,137,spoof,0.0001
test/attack/29.mp4,attack,150,spoof,0.0
test/attack/29.mp4,attack,162,spoof,0.0
test/attack/29.mp4,attack,175,spoof,0.0001
test/attack/29.mp4,attack,187,spoof,0.0002
test/attack/29.mp4,attack,200,spoof,0.0
test/attack/29.mp4,attack,212,spoof,0.0
test/attack/29.mp4,attack,225,spoof,0.0
test/attack/29.mp4,attack,238,spoof,0.0
test/attack/3.mp4,attack,0,spoof,0.0
test/attack/3.mp4,attack,16,spoof,0.0
test/attack/3.mp4,attack,33,spoof,0.0051
test/attack/3.mp4,attack,49,spoof,0.4251
test/attack/3.mp4,attack,66,spoof,0.005
test/attack/3.mp4,attack,82,spoof,0.0169
test/attack/3.mp4,attack,99,real,0.9946
test/attack/3.mp4,attack,115,real,0.9994
test/attack/3.mp4,attack,132,real,0.9353
test/attack/3.mp4,attack,148,real,0.9534
test/attack/3.mp4,attack,165,real,0.9713
test/attack/3.mp4,attack,181,real,0.904
test/attack/3.mp4,attack,198,spoof,0.8426
test/attack/3.mp4,attack,214,real,0.9842
test/attack/3.mp4,attack,231,spoof,0.7821
test/attack/3.mp4,attack,247,spoof,0.6106
test/attack/3.mp4,attack,264,spoof,0.7039
test/attack/3.mp4,attack,280,real,0.9785
test/attack/3.mp4,attack,297,real,0.9432
test/attack/3.mp4,attack,314,real,0.8962
test/attack/30.mp4,attack,0,spoof,0.0003
test/attack/30.mp4,attack,34,spoof,0.0021
test/attack/30.mp4,attack,68,spoof,0.001
test/attack/30.mp4,attack,102,spoof,0.0001
test/attack/30.mp4,attack,137,spoof,0.0
test/attack/30.mp4,attack,171,spoof,0.0001
test/attack/30.mp4,attack,205,spoof,0.0023
test/attack/30.mp4,attack,240,spoof,0.7417
test/attack/30.mp4,attack,274,real,0.8702
test/attack/30.mp4,attack,308,spoof,0.0703
test/attack/30.mp4,attack,343,spoof,0.0002
test/attack/30.mp4,attack,377,spoof,0.0142
test/attack/30.mp4,attack,411,spoof,0.6107
test/attack/30.mp4,attack,446,spoof,0.238
test/attack/30.mp4,attack,480,spoof,0.1911
test/attack/30.mp4,attack,514,spoof,0.4266
test/attack/30.mp4,attack,549,spoof,0.634
test/attack/30.mp4,attack,583,spoof,0.4355
test/attack/30.mp4,attack,617,spoof,0.2773
test/attack/30.mp4,attack,652,spoof,0.0239
test/attack/31.mp4,attack,0,spoof,0.0
test/attack/31.mp4,attack,15,spoof,0.0002
test/attack/31.mp4,attack,31,spoof,0.0002
test/attack/31.mp4,attack,47,spoof,0.0
test/attack/31.mp4,attack,62,spoof,0.0001
test/attack/31.mp4,attack,78,spoof,0.1387
test/attack/31.mp4,attack,94,spoof,0.0014
test/attack/31.mp4,attack,110,spoof,0.0004
test/attack/31.mp4,attack,125,spoof,0.0001
test/attack/31.mp4,attack,141,spoof,0.0001
test/attack/31.mp4,attack,157,spoof,0.0001
test/attack/31.mp4,attack,173,spoof,0.0
test/attack/31.mp4,attack,188,spoof,0.0003
test/attack/31.mp4,attack,204,spoof,0.0124
test/attack/31.mp4,attack,220,spoof,0.0059
test/attack/31.mp4,attack,236,spoof,0.0188
test/attack/31.mp4,attack,251,spoof,0.0532
test/attack/31.mp4,attack,267,spoof,0.0389
test/attack/31.mp4,attack,283,spoof,0.0026
test/attack/31.mp4,attack,299,spoof,0.003
test/attack/32.mp4,attack,0,spoof,0.0
test/attack/32.mp4,attack,12,spoof,0.0
test/attack/32.mp4,attack,24,spoof,0.0
test/attack/32.mp4,attack,36,spoof,0.0
test/attack/32.mp4,attack,49,spoof,0.0
test/attack/32.mp4,attack,61,spoof,0.0
test/attack/32.mp4,attack,73,spoof,0.0001
test/attack/32.mp4,attack,86,spoof,0.005
test/attack/32.mp4,attack,98,spoof,0.0049
test/attack/32.mp4,attack,110,spoof,0.003
test/attack/32.mp4,attack,123,spoof,0.0002
test/attack/32.mp4,attack,135,spoof,0.004
test/attack/32.mp4,attack,147,spoof,0.0153
test/attack/32.mp4,attack,160,spoof,0.2508
test/attack/32.mp4,attack,172,spoof,0.0243
test/attack/32.mp4,attack,184,spoof,0.0057
test/attack/32.mp4,attack,197,spoof,0.0004
test/attack/32.mp4,attack,209,spoof,0.0122
test/attack/32.mp4,attack,221,spoof,0.0056
test/attack/32.mp4,attack,234,spoof,0.0013
test/attack/33.mp4,attack,0,spoof,0.0301
test/attack/33.mp4,attack,14,spoof,0.0494
test/attack/33.mp4,attack,28,spoof,0.0004
test/attack/33.mp4,attack,42,spoof,0.0353
test/attack/33.mp4,attack,56,spoof,0.0783
test/attack/33.mp4,attack,70,spoof,0.1423
test/attack/33.mp4,attack,84,spoof,0.1627
test/attack/33.mp4,attack,98,spoof,0.0744
test/attack/33.mp4,attack,112,spoof,0.0585
test/attack/33.mp4,attack,126,spoof,0.2399
test/attack/33.mp4,attack,140,spoof,0.4473
test/attack/33.mp4,attack,154,spoof,0.009
test/attack/33.mp4,attack,168,spoof,0.0
test/attack/33.mp4,attack,182,spoof,0.6576
test/attack/33.mp4,attack,196,no_face,
test/attack/33.mp4,attack,210,spoof,0.0068
test/attack/33.mp4,attack,224,spoof,0.0
test/attack/33.mp4,attack,238,spoof,0.0057
test/attack/33.mp4,attack,252,spoof,0.0114
test/attack/33.mp4,attack,267,spoof,0.0039
test/attack/34.mp4,attack,0,spoof,0.0
test/attack/34.mp4,attack,15,spoof,0.0003
test/attack/34.mp4,attack,30,spoof,0.0001
test/attack/34.mp4,attack,45,spoof,0.0
test/attack/34.mp4,attack,60,spoof,0.2053
test/attack/34.mp4,attack,75,spoof,0.0073
test/attack/34.mp4,attack,90,spoof,0.0
test/attack/34.mp4,attack,105,spoof,0.0
test/attack/34.mp4,attack,120,spoof,0.0022
test/attack/34.mp4,attack,135,spoof,0.0002
test/attack/34.mp4,attack,151,spoof,0.0013
test/attack/34.mp4,attack,166,spoof,0.006
test/attack/34.mp4,attack,181,spoof,0.0041
test/attack/34.mp4,attack,196,spoof,0.0001
test/attack/34.mp4,attack,211,spoof,0.0004
test/attack/34.mp4,attack,226,spoof,0.0008
test/attack/34.mp4,attack,241,spoof,0.0494
test/attack/34.mp4,attack,256,spoof,0.0004
test/attack/34.mp4,attack,271,spoof,0.0002
test/attack/34.mp4,attack,287,spoof,0.0002
test/attack/35.mp4,attack,0,spoof,0.0001
test/attack/35.mp4,attack,26,spoof,0.0018
test/attack/35.mp4,attack,53,spoof,0.1464
test/attack/35.mp4,attack,79,spoof,0.7563
test/attack/35.mp4,attack,106,spoof,0.0686
test/attack/35.mp4,attack,133,spoof,0.0
test/attack/35.mp4,attack,159,spoof,0.0001
test/attack/35.mp4,attack,186,spoof,0.0067
test/attack/35.mp4,attack,213,spoof,0.0112
test/attack/35.mp4,attack,239,spoof,0.0933
test/attack/35.mp4,attack,266,spoof,0.0028
test/attack/35.mp4,attack,292,spoof,0.1542
test/attack/35.mp4,attack,319,spoof,0.2446
test/attack/35.mp4,attack,346,spoof,0.0009
test/attack/35.mp4,attack,372,spoof,0.0
test/attack/35.mp4,attack,399,spoof,0.0
test/attack/35.mp4,attack,426,spoof,0.0001
test/attack/35.mp4,attack,452,spoof,0.0
test/attack/35.mp4,attack,479,spoof,0.0001
test/attack/35.mp4,attack,506,spoof,0.0001
test/attack/36.mp4,attack,0,spoof,0.0003
test/attack/36.mp4,attack,17,spoof,0.0001
test/attack/36.mp4,attack,35,spoof,0.0002
test/attack/36.mp4,attack,53,spoof,0.003
test/attack/36.mp4,attack,71,spoof,0.0029
test/attack/36.mp4,attack,89,spoof,0.003
test/attack/36.mp4,attack,107,spoof,0.0002
test/attack/36.mp4,attack,124,spoof,0.0001
test/attack/36.mp4,attack,142,spoof,0.0021
test/attack/36.mp4,attack,160,spoof,0.0026
test/attack/36.mp4,attack,178,spoof,0.0109
test/attack/36.mp4,attack,196,spoof,0.0135
test/attack/36.mp4,attack,214,spoof,0.4293
test/attack/36.mp4,attack,231,spoof,0.565
test/attack/36.mp4,attack,249,spoof,0.0086
test/attack/36.mp4,attack,267,spoof,0.0006
test/attack/36.mp4,attack,285,spoof,0.0004
test/attack/36.mp4,attack,303,spoof,0.0049
test/attack/36.mp4,attack,321,spoof,0.0014
test/attack/36.mp4,attack,339,spoof,0.0038
test/attack/37.mp4,attack,0,spoof,0.0006
test/attack/37.mp4,attack,21,spoof,0.0002
test/attack/37.mp4,attack,43,spoof,0.081
test/attack/37.mp4,attack,64,spoof,0.0045
test/attack/37.mp4,attack,86,spoof,0.0006
test/attack/37.mp4,attack,108,spoof,0.0005
test/attack/37.mp4,attack,129,spoof,0.0005
test/attack/37.mp4,attack,151,spoof,0.0004
test/attack/37.mp4,attack,173,spoof,0.0004
test/attack/37.mp4,attack,194,spoof,0.0407
test/attack/37.mp4,attack,216,spoof,0.0151
test/attack/37.mp4,attack,237,spoof,0.0003
test/attack/37.mp4,attack,259,spoof,0.0002
test/attack/37.mp4,attack,281,spoof,0.0002
test/attack/37.mp4,attack,302,spoof,0.0001
test/attack/37.mp4,attack,324,spoof,0.0001
test/attack/37.mp4,attack,346,spoof,0.0001
test/attack/37.mp4,attack,367,spoof,0.0001
test/attack/37.mp4,attack,389,spoof,0.0
test/attack/37.mp4,attack,411,spoof,0.0
test/attack/38.mp4,attack,0,too_small,
test/attack/38.mp4,attack,17,too_small,
test/attack/38.mp4,attack,35,too_small,
test/attack/38.mp4,attack,53,too_small,
test/attack/38.mp4,attack,70,too_small,
test/attack/38.mp4,attack,88,too_small,
test/attack/38.mp4,attack,106,spoof,0.002
test/attack/38.mp4,attack,123,spoof,0.0046
test/attack/38.mp4,attack,141,spoof,0.0051
test/attack/38.mp4,attack,159,spoof,0.1101
test/attack/38.mp4,attack,176,spoof,0.0929
test/attack/38.mp4,attack,194,real,0.9346
test/attack/38.mp4,attack,212,spoof,0.3175
test/attack/38.mp4,attack,229,spoof,0.0952
test/attack/38.mp4,attack,247,spoof,0.5742
test/attack/38.mp4,attack,265,spoof,0.1897
test/attack/38.mp4,attack,282,spoof,0.7165
test/attack/38.mp4,attack,300,spoof,0.1301
test/attack/38.mp4,attack,318,spoof,0.0501
test/attack/38.mp4,attack,336,spoof,0.0144
test/attack/39.mp4,attack,0,no_face,
test/attack/39.mp4,attack,18,no_face,
test/attack/39.mp4,attack,36,no_face,
test/attack/39.mp4,attack,55,no_face,
test/attack/39.mp4,attack,73,spoof,0.0
test/attack/39.mp4,attack,92,spoof,0.0
test/attack/39.mp4,attack,110,spoof,0.0
test/attack/39.mp4,attack,128,spoof,0.0
test/attack/39.mp4,attack,147,spoof,0.5016
test/attack/39.mp4,attack,165,spoof,0.0055
test/attack/39.mp4,attack,184,spoof,0.0343
test/attack/39.mp4,attack,202,spoof,0.6403
test/attack/39.mp4,attack,221,spoof,0.461
test/attack/39.mp4,attack,239,spoof,0.0049
test/attack/39.mp4,attack,257,spoof,0.4974
test/attack/39.mp4,attack,276,spoof,0.7601
test/attack/39.mp4,attack,294,spoof,0.0174
test/attack/39.mp4,attack,313,spoof,0.0022
test/attack/39.mp4,attack,331,no_face,
test/attack/4.mp4,attack,0,no_face,
test/attack/4.mp4,attack,13,spoof,0.0054
